,gain,neutral,loss
ARHGEF37,5,30,73
ARHGEF38,4,47,57
ARHGEF38-IT1,4,47,57
ARHGEF39,28,24,56
ARHGEF4,35,67,6
ARHGEF40,35,41,32
ARHGEF5,38,57,13
ARHGEF6,7,17,84
ARHGEF7,17,37,54
ARHGEF7-AS1,17,37,54
ARHGEF7-AS2,17,37,54
ARHGEF9,5,19,84
ARHGEF9-IT1,5,19,84
ARID1A,14,52,42
ARID1B,17,59,32
ARID2,42,57,9
ARID3A,31,47,30
ARID3B,24,62,22
ARID3C,29,23,56
ARID4A,31,43,34
ARID4B,52,47,9
ARID5A,54,53,1
ARID5B,12,52,44
ARIH1,23,62,23
ARIH2,2,17,89
ARIH2OS,2,17,89
ARL1,28,68,12
ARL10,6,29,73
ARL11,5,29,74
ARL13A,6,15,87
ARL13B,66,31,11
ARL14,94,14,0
ARL14EP,21,57,30
ARL14EPL,6,28,74
ARL15,13,23,72
ARL16,60,37,11
ARL17A,47,52,9
ARL17B,47,52,9
ARL2,33,63,12
ARL2-SNX15,33,63,12
ARL2BP,19,53,36
ARL3,6,55,47
ARL4A,55,39,14
ARL4C,19,61,28
ARL4D,45,53,10
ARL5A,32,68,8
ARL5B,26,49,33
ARL5C,43,50,15
ARL6,67,29,12
ARL6IP1,23,62,23
ARL6IP4,24,70,14
ARL6IP5,1,16,91
ARL6IP6,31,69,8
ARL8A,54,48,6
ARL8B,5,22,81
ARL9,22,46,40
ARMC1,56,39,13
ARMC10,49,53,6
ARMC12,36,52,20
ARMC2,18,60,30
ARMC2-AS1,18,60,30
ARMC3,27,47,34
ARMC4,30,48,30
ARMC4P1,30,48,30
ARMC5,27,62,19
ARMC6,30,46,32
ARMC7,59,45,4
ARMC8,80,24,4
ARMC9,18,61,29
ARMCX1,6,15,87
ARMCX2,6,15,87
ARMCX3,6,15,87
ARMCX4,6,15,87
ARMCX5,6,15,87
ARMCX5-GPRASP2,6,15,87
ARMCX6,6,15,87
ARMS2,12,58,38
ARMT1,17,59,32
ARNT,60,45,3
ARNT2,28,58,22
ARNTL,22,54,32
ARNTL2,62,40,6
ARNTL2-AS1,62,40,6
ARPC1A,53,50,5
ARPC1B,53,50,5
ARPC2,20,61,27
ARPC3,29,67,12
ARPC4,6,21,81
ARPC4-TTLL3,6,21,81
ARPC5,57,44,7
ARPC5L,20,37,51
ARPIN,31,59,18
ARPP19,20,58,30
ARPP21,5,20,83
ARR3,5,18,85
ARRB1,33,58,17
ARRB2,13,29,66
ARRDC1,19,38,51
ARRDC1-AS1,19,38,51
ARRDC2,26,48,34
ARRDC3,5,24,79
ARRDC3-AS1,4,25,79
ARRDC4,34,58,16
ARRDC5,17,50,41
ARSA,47,42,19
ARSB,3,23,82
ARSD,8,11,89
ARSE,8,11,89
ARSF,8,11,89
ARSG,59,45,4
ARSH,8,11,89
ARSI,6,29,73
ARSJ,3,47,58
ARSK,3,26,79
ART1,15,53,40
ART3,15,45,48
ART4,60,43,5
ART5,15,53,40
ARTN,15,66,27
ARV1,51,47,10
ARVCF,58,39,11
ARX,4,14,90
AS-PTPRE,13,54,41
AS3MT,5,56,47
ASAH1,11,24,73
ASAH2,19,49,40
ASAH2B,18,52,38
ASAP1,80,22,6
ASAP1-IT1,80,22,6
ASAP1-IT2,79,24,5
ASAP2,60,44,4
ASAP3,10,58,40
ASB1,20,61,27
ASB10,34,56,18
ASB11,4,15,89
ASB12,5,19,84
ASB13,31,45,32
ASB14,2,15,91
ASB15,41,53,14
ASB16,45,54,9
ASB16-AS1,45,54,9
ASB17,6,58,44
ASB18,18,61,29
ASB2,31,42,35
ASB3,72,35,1
ASB4,55,49,4
ASB5,4,38,66
ASB6,18,38,52
ASB7,33,57,18
ASB8,41,60,7
ASB9,4,15,89
ASB9P1,31,58,19
ASCC1,11,52,45
ASCC2,55,41,12
ASCC3,17,58,33
ASCL1,30,66,12
ASCL2,15,51,42
ASCL3,16,53,39
ASCL4,28,68,12
ASCL5,53,48,7
ASF1A,17,61,30
ASF1B,22,48,38
ASGR1,14,29,65
ASGR2,14,29,65
ASH1L,58,46,4
ASH1L-AS1,58,46,4
ASH2L,55,24,29
ASIC1,40,60,8
ASIC2,44,47,17
ASIC3,44,47,17
ASIC4,20,57,31
ASIC5,3,41,64
ASIP,68,36,4
ASL,45,55,8
ASMTL-AS1|chrX,8,11,89
ASMTL-AS1|chrY,1,6,101
ASMTL|chrX,8,11,89
ASMTL|chrY,1,6,101
ASMT|chrX,8,11,89
ASMT|chrY,1,6,101
ASNA1,23,47,38
ASNS,53,50,5
ASNSD1,39,60,9
ASPA,14,29,65
ASPDH,34,47,27
ASPG,39,35,34
ASPH,58,37,13
ASPHD1,30,60,18
ASPHD2,53,44,11
ASPM,52,47,9
ASPN,19,35,54
ASPRV1,66,41,1
ASPSCR1,71,29,8
ASRGL1,30,66,12
ASS1,18,38,52
ASTE1,73,30,5
ASTL,54,53,1
ASTN1,55,45,8
ASTN2,22,32,54
ASTN2-AS1,20,35,53
ASUN,63,39,6
ASXL1,70,36,2
ASXL2,66,40,2
ASXL3,28,46,34
ASZ1,43,53,12
ATAD1,6,52,50
ATAD2,77,27,4
ATAD2B,68,38,2
ATAD3A,37,36,35
ATAD3B,37,36,35
ATAD3C,37,36,35
ATAD5,44,45,19
ATAT1,33,53,22
ATCAY,15,53,40
ATE1,13,56,39
ATE1-AS1,12,57,39
ATF1,39,62,7
ATF2,46,58,4
ATF3,50,51,7
ATF4,50,45,13
ATF5,36,46,26
ATF6,57,47,4
ATF6B,32,53,23
ATF7,38,61,9
ATF7IP,60,43,5
ATF7IP2,22,64,22
ATG10,5,23,80
ATG101,38,61,9
ATG12,6,28,74
ATG13,24,61,23
ATG14,30,44,34
ATG16L1,17,61,30
ATG16L2,36,58,14
ATG2A,33,63,12
ATG2B,31,44,33
ATG3,63,35,10
ATG4A,9,14,85
ATG4B,28,51,29
ATG4C,7,63,38
ATG4D,19,50,39
ATG5,20,58,30
ATG7,6,20,82
ATG9A,20,59,29
ATG9B,36,55,17
ATIC,21,60,27
ATL1,35,41,32
ATL2,67,40,1
ATL3,30,65,13
ATM,19,58,31
ATMIN,20,41,47
ATN1,59,42,7
ATOH1,6,45,57
ATOH7,10,53,45
ATOH8,66,39,3
ATOX1,5,30,73
ATP10A,21,59,28
ATP10B,5,30,73
ATP10D,15,42,51
ATP11A,17,37,54
ATP11A-AS1,17,37,54
ATP11AUN,17,37,54
ATP11B,98,9,1
ATP11C,8,16,84
ATP12A,8,35,65
ATP13A1,30,48,30
ATP13A2,12,54,42
ATP13A3,96,12,0
ATP13A4,95,12,1
ATP13A4-AS1,95,12,1
ATP13A5,96,11,1
ATP13A5-AS1,96,11,1
ATP1A1,9,43,56
ATP1A1-AS1,9,43,56
ATP1A2,58,46,4
ATP1A3,44,43,21
ATP1A4,58,46,4
ATP1B1,57,46,5
ATP1B2,14,28,66
ATP1B3,81,24,3
ATP1B4,6,16,86
ATP23,40,59,9
ATP2A1,30,60,18
ATP2A1-AS1,30,60,18
ATP2A2,29,67,12
ATP2A3,13,29,66
ATP2B1,29,66,13
ATP2B2,6,21,81
ATP2B2-IT2,6,21,81
ATP2B3,9,16,83
ATP2B4,53,50,5
ATP2C1,73,30,5
ATP2C2,19,42,47
ATP4A,59,41,8
ATP4B,16,36,56
ATP5A1,23,43,42
ATP5B,39,60,9
ATP5C1,30,47,31
ATP5D,30,48,30
ATP5E,49,47,12
ATP5EP2,8,35,65
ATP5F1,5,44,59
ATP5G1,47,54,7
ATP5G2,38,61,9
ATP5G3,45,59,4
ATP5H,59,45,4
ATP5I,11,36,61
ATP5J,10,56,42
ATP5J2,53,50,5
ATP5J2-PTCD1,53,50,5
ATP5L,21,57,30
ATP5L2,47,45,16
ATP5O,9,61,38
ATP5S,34,42,32
ATP5SL,45,42,21
ATP6AP1,11,15,82
ATP6AP1L,5,23,80
ATP6AP2,3,16,89
ATP6V0A1,44,51,13
ATP6V0A2,26,67,15
ATP6V0A4,39,54,15
ATP6V0B,15,66,27
ATP6V0C,25,61,22
ATP6V0CP3,40,53,15
ATP6V0D1,23,49,36
ATP6V0D2,62,38,8
ATP6V0E1,5,30,73
ATP6V0E2,37,54,17
ATP6V0E2-AS1,37,54,17
ATP6V1A,64,35,9
ATP6V1B1,65,40,3
ATP6V1B1-AS1,65,40,3
ATP6V1B2,12,23,73
ATP6V1C1,70,34,4
ATP6V1C2,60,45,3
ATP6V1D,26,43,39
ATP6V1E1,57,39,12
ATP6V1E2,69,38,1
ATP6V1F,40,52,16
ATP6V1G1,18,35,55
ATP6V1G2,32,53,23
ATP6V1G2-DDX39B,32,53,23
ATP6V1G3,52,48,8
ATP6V1H,59,36,13
ATP7A,7,20,81
ATP7B,5,31,72
ATP8A1,7,36,65
ATP8A2,8,35,65
ATP8B1,22,42,44
ATP8B2,58,47,3
ATP8B3,25,52,31
ATP8B4,20,57,31
ATP8B5P,28,24,56
ATP9A,50,47,11
ATP9B,20,38,50
ATPAF1,13,66,29
ATPAF2,18,28,62
ATPIF1,10,59,39
ATR,80,25,3
ATRAID,67,40,1
ATRIP,2,18,88
ATRN,54,46,8
ATRNL1,15,52,41
ATRX,6,20,82
ATXN1,35,55,18
ATXN10,48,41,19
ATXN1L,27,48,33
ATXN2,29,67,12
ATXN2L,30,60,18
ATXN3,31,42,35
ATXN3L,5,14,89
ATXN7,2,15,91
ATXN7L1,49,51,8
ATXN7L2,5,44,59
ATXN7L3,45,54,9
ATXN7L3B,39,60,9
ATXN8OS,10,34,64
AUH,19,35,54
AUNIP,10,56,42
AUP1,63,41,4
AURKA,48,46,14
AURKAIP1,37,36,35
AURKAPS1,51,47,10
AURKB,13,29,66
AURKC,38,46,24
AUTS2,47,47,14
AVEN,18,58,32
AVIL,40,59,9
AVL9,53,40,15
AVP,53,45,10
AVPI1,6,54,48
AVPR1A,39,61,8
AVPR1B,51,50,7
AVPR2,9,16,83
AWAT1,5,18,85
AWAT2,5,18,85
AXDND1,56,45,7
AXIN1,40,50,18
AXIN2,56,48,4
AXL,47,42,19
AZGP1,53,50,5
AZGP1P1,53,50,5
AZI2,5,20,83
AZIN1,69,35,4
AZIN1-AS1,69,35,4
AZIN2,15,62,31
AZU1,31,47,30
B2M,18,56,34
B3GALNT1,95,13,0
B3GALNT2,52,46,10
B3GALT1,39,60,9
B3GALT2,50,48,10
B3GALT4,33,54,21
B3GALT5,5,57,46
B3GALT5-AS1,5,57,46
B3GALT6,37,36,35
B3GAT1,21,50,37
B3GAT2,27,62,19
B3GAT3,28,66,14
B3GLCT,9,33,66
B3GNT2,70,38,0
B3GNT3,26,49,33
B3GNT4,26,67,15
B3GNT5,98,9,1
B3GNT6,30,60,18
B3GNT7,18,61,29
B3GNT8,46,41,21
B3GNT9,22,49,37
B3GNTL1,61,34,13
B4GALNT1,40,59,9
B4GALNT2,47,54,7
B4GALNT3,72,32,4
B4GALNT4,25,50,33
B4GALT1,30,23,55
B4GALT1-AS1,30,23,55
B4GALT2,15,66,27
B4GALT3,59,45,4
B4GALT4,66,35,7
B4GALT4-AS1,66,35,7
B4GALT5,51,46,11
B4GALT6,33,46,29
B4GALT7,5,30,73
B4GAT1,34,63,11
B9D1,19,27,62
B9D2,46,42,20
BAALC,70,34,4
BAALC-AS1,70,34,4
BAALC-AS2,70,34,4
BAAT,20,35,53
BABAM1,26,48,34
BACE1,21,57,30
BACE1-AS,21,57,30
BACE2,5,56,47
BACH1,10,56,42
BACH1-IT2,9,57,42
BACH2,18,65,25
BAD,43,52,13
BAG1,29,24,55
BAG2,40,57,11
BAG3,11,56,41
BAG4,57,24,27
BAG5,34,40,34
BAG6,32,53,23
BAGE,22,18,68
BAGE2,22,18,68
BAGE3,22,18,68
BAGE4,22,18,68
BAHCC1,66,35,7
BAHD1,15,59,34
BAIAP2,67,32,9
BAIAP2-AS1,64,35,9
BAIAP2L1,52,51,5
BAIAP2L2,53,42,13
BAIAP3,38,52,18
BAK1,33,54,21
BAMBI,29,49,30
BANCR,18,36,54
BANF1,34,63,11
BANF2,52,47,9
BANK1,4,46,58
BANP,18,43,47
BAP1,3,15,90
BARD1,21,59,28
BARHL1,18,38,52
BARHL2,5,56,47
BARX1,20,34,54
BARX2,21,57,30
BASP1,90,15,3
BASP1P1,10,32,66
BATF,28,46,34
BATF2,33,63,12
BATF3,50,51,7
BAX,34,47,27
BAZ1A,38,39,31
BAZ1B,47,50,11
BAZ2A,39,60,9
BAZ2B,34,63,11
BBC3,36,46,26
BBIP1,10,57,41
BBOF1,30,44,34
BBOX1,21,57,30
BBOX1-AS1,21,57,30
BBS1,35,62,11
BBS10,33,61,14
BBS12,4,47,57
BBS2,19,52,37
BBS4,23,62,23
BBS5,39,62,7
BBS7,5,47,56
BBS9,52,41,15
BBX,62,35,11
BCAM,43,45,20
BCAN,57,47,4
BCAP29,49,52,7
BCAP31,9,16,83
BCAR1,26,45,37
BCAR3,4,56,48
BCAR4,23,64,21
BCAS1,50,46,12
BCAS2,5,43,60
BCAS3,52,48,8
BCAS4,51,47,10
BCAT1,67,36,5
BCAT2,35,46,27
BCCIP,12,59,37
BCDIN3D,41,59,8
BCDIN3D-AS1,41,59,8
BCHE,98,10,0
BCKDHA,46,41,21
BCKDHB,24,60,24
BCKDK,28,61,19
BCL10,5,59,44
BCL11A,70,38,0
BCL11B,33,42,33
BCL2,23,40,45
BCL2A1,28,58,22
BCL2L1,71,36,1
BCL2L10,21,58,29
BCL2L11,44,60,4
BCL2L12,36,46,26
BCL2L13,58,38,12
BCL2L14,60,42,6
BCL2L15,5,44,59
BCL2L2,31,43,34
BCL2L2-PABPN1,31,43,34
BCL3,43,45,20
BCL6,97,10,1
BCL6B,14,29,65
BCL7A,26,67,15
BCL7B,47,50,11
BCL7C,28,61,19
BCL9,55,27,26
BCL9L,21,57,30
BCLAF1,19,57,32
BCO1,20,41,47
BCO2,22,56,30
BCOR,3,16,89
BCORL1,8,16,84
BCORP1,1,2,105
BCR,56,42,10
BCRP2,58,39,11
BCRP3,54,44,10
BCS1L,22,59,27
BCYRN1,69,38,1
BDH1,96,12,0
BDH2,4,46,58
BDKRB1,31,43,34
BDKRB2,31,43,34
BDNF,21,56,31
BDNF-AS,21,56,31
BDP1,6,23,79
BEAN1,23,50,35
BEAN1-AS1,23,50,35
BECN1,43,52,13
BECN2,52,47,9
BEGAIN,35,39,34
BEND2,4,15,89
BEND3,18,59,31
BEND3P3,12,49,47
BEND4,7,36,65
BEND5,10,67,31
BEND6,40,57,11
BEND7,30,48,30
BEST1,30,67,11
BEST2,23,47,38
BEST3,44,57,7
BEST4,13,68,27
BET1,56,48,4
BET1L,25,50,33
BEX1,6,15,87
BEX2,6,15,87
BEX3,6,15,87
BEX4,6,15,87
BEX5,6,15,87
BFAR,23,62,23
BFSP1,53,46,9
BFSP2,74,29,5
BFSP2-AS1,74,29,5
BGLAP,58,47,3
BGLT3,15,52,41
BGN,9,16,83
BHLHA15,52,51,5
BHLHA9,15,28,65
BHLHB9,6,15,87
BHLHE22,56,39,13
BHLHE23,48,46,14
BHLHE40,6,22,80
BHLHE40-AS1,6,21,81
BHLHE41,64,38,6
BHMG1,40,45,23
BHMT,3,23,82
BHMT2,3,23,82
BICC1,14,51,43
BICD1,63,42,3
BICD2,20,34,54
BICDL1,27,67,14
BICDL2,41,43,24
BID,57,39,12
BIK,46,45,17
BIN1,36,67,5
BIN2,39,61,8
BIN3,12,22,74
BIN3-IT1,12,22,74
BIRC2,22,57,29
BIRC3,22,57,29
BIRC5,58,42,8
BIRC6,68,40,0
BIRC6-AS2,68,40,0
BIRC7,59,35,14
BIRC8,36,47,25
BISPR,26,48,34
BIVM,12,39,57
BIVM-ERCC5,12,39,57
BLACAT1,52,50,6
BLACE,33,56,19
BLCAP,54,45,9
BLID,21,58,29
BLK,12,22,74
BLM,31,59,18
BLMH,44,44,20
BLNK,6,54,48
BLOC1S1,38,60,10
BLOC1S1-RDH5,39,60,9
BLOC1S2,5,58,45
BLOC1S3,41,46,21
BLOC1S4,9,36,63
BLOC1S5,36,55,17
BLOC1S5-TXNDC5,36,55,17
BLOC1S6,18,56,34
BLVRA,50,38,20
BLVRB,54,39,15
BLZF1,56,47,5
BMF,15,59,34
BMI1,27,47,34
BMP1,12,22,74
BMP10,65,42,1
BMP15,3,17,88
BMP2,54,48,6
BMP2K,14,44,50
BMP3,13,42,53
BMP4,32,43,33
BMP5,40,56,12
BMP6,36,55,17
BMP7,48,47,13
BMP7-AS1,48,47,13
BMP8A,16,65,27
BMP8B,16,65,27
BMPER,53,40,15
BMPR1A,5,52,51
BMPR1B,5,46,57
BMPR1B-AS1,5,46,57
BMPR2,35,60,13
BMS1,21,51,36
BMS1P17|chr14,37,35,36
BMS1P17|chr22,58,38,12
BMS1P20,56,42,10
BMS1P21,12,49,47
BMS1P22|chr14,37,35,36
BMS1P22|chr22,58,38,12
BMS1P4,12,51,45
BMS1P5,20,48,40
BMS1P6,18,49,41
BMT2,45,53,10
BMX,4,15,89
BNC1,29,57,22
BNC2,13,21,74
BNIP1,5,30,73
BNIP2,20,63,25
BNIP3,13,56,39
BNIP3L,10,24,74
BNIPL,60,45,3
BOC,64,35,9
BOD1,5,30,73
BOD1L1,8,37,63
BOD1L2,22,42,44
BOK,28,51,29
BOK-AS1,28,51,29
BOLA1,55,27,26
BOLA2,30,60,18
BOLA2-SMG1P6,30,60,18
BOLA2B,30,60,18
BOLA3,63,41,4
BOLA3-AS1,63,41,4
BOLL,35,63,10
BOP1,71,28,9
BORA,12,33,63
BORCS5,61,41,6
BORCS6,13,29,66
BORCS7,5,56,47
BORCS7-ASMT,5,56,47
BORCS8,30,46,32
BORCS8-MEF2B,30,46,32
BPESC1,78,26,4
BPGM,40,53,15
BPHL,37,53,18
BPI,53,45,10
BPIFA1,70,36,2
BPIFA2,70,36,2
BPIFA3,70,36,2
BPIFA4P,70,36,2
BPIFB1,70,36,2
BPIFB2,70,36,2
BPIFB3,70,36,2
BPIFB4,70,36,2
BPIFB6,70,36,2
BPIFC,54,41,13
BPNT1,51,47,10
BPTF,59,45,4
BPY2,4,3,101
BPY2B,4,3,101
BRAF,41,52,15
BRAP,29,67,12
BRAT1,61,32,15
BRCA1,43,53,12
BRCA2,11,32,65
BRCAT107,89,18,1
BRCAT54,90,17,1
BRCC3,11,14,83
BRD1,47,42,19
BRD2,32,55,21
BRD3,18,37,53
BRD4,24,48,36
BRD7,17,53,38
BRD7P3,17,61,30
BRD8,6,33,69
BRD9,91,15,2
BRDT,4,56,48
BRDTP1,5,17,86
BRE,68,40,0
BRE-AS1,66,42,0
BREA2,76,27,5
BRF1,38,36,34
BRF2,50,28,30
BRI3,52,51,5
BRI3BP,24,68,16
BRICD5,43,48,17
BRINP1,20,36,52
BRINP2,55,45,8
BRINP3,54,44,10
BRIP1,53,48,7
BRIX1,90,18,0
BRK1,6,21,81
BRMS1,34,63,11
BRMS1L,39,37,32
BROX,51,47,10
BRPF1,7,20,81
BRPF3,36,52,20
BRS3,7,17,84
BRSK1,40,46,22
BRSK2,18,50,40
BRWD1,5,56,47
BRWD1-AS1,5,57,46
BRWD1-IT2,5,57,46
BRWD3,7,18,83
BSCL2,28,68,12
BSDC1,14,62,32
BSG,30,49,29
BSN,4,14,90
BSN-AS2,2,16,90
BSND,7,65,36
BSPH1,34,46,28
BSPRY,19,34,55
BST1,9,38,61
BST2,26,48,34
BSX,19,60,29
BTAF1,5,54,49
BTBD1,29,57,22
BTBD10,22,54,32
BTBD11,28,68,12
BTBD16,11,59,38
BTBD17,60,43,5
BTBD18,32,69,7
BTBD19,13,68,27
BTBD2,25,49,34
BTBD3,55,45,8
BTBD6,38,36,34
BTBD7,31,42,35
BTBD8,4,56,48
BTBD9,40,49,19
BTC,17,44,47
BTD,6,20,82
BTF3,7,22,79
BTF3L4,6,67,35
BTF3P11,7,40,61
BTG1,30,66,12
BTG2,54,49,5
BTG3,20,45,43
BTG4,23,56,29
BTK,6,15,87
BTLA,63,35,10
BTN1A1,34,55,19
BTN2A1,35,54,19
BTN2A2,35,54,19
BTN2A3P,35,54,19
BTN3A1,35,54,19
BTN3A2,35,54,19
BTN3A3,35,54,19
BTNL10,56,42,10
BTNL2,32,53,23
BTNL3,14,23,71
BTNL8,14,22,72
BTNL9,14,23,71
BTRC,5,58,45
BUB1,45,58,5
BUB1B,15,59,34
BUB1B-PAK6,15,59,34
BUB3,12,58,38
BUD13,22,56,30
BUD31,53,50,5
BVES,18,59,31
BVES-AS1,18,59,31
BYSL,40,52,16
BZW1,37,61,10
BZW2,56,36,16
C10orf10,20,51,37
C10orf105,10,53,45
C10orf107,12,52,44
C10orf11,12,50,46
C10orf111,26,50,32
C10orf113,27,47,34
C10orf12,6,54,48
C10orf120,12,58,38
C10orf126,29,49,30
C10orf128,17,50,41
C10orf131,6,54,48
C10orf142,20,51,37
C10orf2,5,58,45
C10orf25,20,50,38
C10orf35,10,53,45
C10orf53,19,49,40
C10orf54,10,53,45
C10orf55,12,51,45
C10orf62,6,54,48
C10orf67,28,47,33
C10orf71,18,50,40
C10orf71-AS1,17,50,41
C10orf76,5,58,45
C10orf82,12,55,41
C10orf88,12,58,38
C10orf90,12,57,39
C10orf91,22,53,33
C10orf95,6,55,47
C10orf99,7,51,50
C11orf1,21,58,29
C11orf16,16,53,39
C11orf21,16,50,42
C11orf24,34,61,13
C11orf31,32,69,7
C11orf40,15,52,41
C11orf42,15,54,39
C11orf44,20,57,31
C11orf45,20,58,30
C11orf49,23,62,23
C11orf52,22,56,30
C11orf53,23,57,28
C11orf54,23,60,25
C11orf57,22,56,30
C11orf58,23,53,32
C11orf63,19,60,29
C11orf65,19,58,31
C11orf68,34,63,11
C11orf70,22,58,28
C11orf71,20,58,30
C11orf72,38,57,13
C11orf74,23,60,25
C11orf80,36,61,11
C11orf84,29,66,13
C11orf86,37,60,11
C11orf87,20,58,30
C11orf88,23,56,29
C11orf91,25,57,26
C11orf94,23,61,24
C11orf95,29,66,13
C11orf96,22,62,24
C11orf97,22,61,25
C11orf98,28,67,13
C12orf10,38,61,9
C12orf29,29,66,13
C12orf4,60,41,7
C12orf40,40,60,8
C12orf42,30,66,12
C12orf43,26,67,15
C12orf45,31,65,12
C12orf49,27,68,13
C12orf50,29,66,13
C12orf54,41,60,7
C12orf56,39,61,8
C12orf57,59,42,7
C12orf60,60,43,5
C12orf65,26,68,14
C12orf66,39,61,8
C12orf71,62,40,6
C12orf73,30,66,12
C12orf74,29,67,12
C12orf75,30,66,12
C12orf76,29,67,12
C12orf77,67,36,5
C12orf80,38,61,9
C14orf1,28,45,35
C14orf105,30,44,34
C14orf119,33,41,34
C14orf132,31,43,34
C14orf159,33,40,35
C14orf166,33,42,33
C14orf169,29,46,33
C14orf177,33,42,33
C14orf178,30,44,34
C14orf180,34,40,34
C14orf2,35,39,34
C14orf28,35,39,34
C14orf37,31,43,34
C14orf39,30,43,35
C14orf79,35,39,34
C14orf80,38,36,34
C14orf93,33,41,34
C15orf32,29,59,20
C15orf38-AP3S2,31,59,18
C15orf39,27,60,21
C15orf40,28,58,22
C15orf41,17,59,32
C15orf48,18,56,34
C15orf52,15,59,34
C15orf53,15,60,33
C15orf54,15,60,33
C15orf56,15,59,34
C15orf57,16,58,34
C15orf59,23,62,23
C15orf59-AS1,23,62,23
C15orf61,24,61,23
C15orf62,16,58,34
C15orf65,20,59,29
C16orf45,23,62,23
C16orf46,20,41,47
C16orf47,24,48,36
C16orf52,25,61,22
C16orf54,30,60,18
C16orf58,27,62,19
C16orf59,19,62,27
C16orf62,23,62,23
C16orf70,22,49,37
C16orf71,20,63,25
C16orf72,21,64,23
C16orf74,20,40,48
C16orf78,17,52,39
C16orf82,28,59,21
C16orf86,22,50,36
C16orf87,18,52,38
C16orf89,20,63,25
C16orf90,18,65,25
C16orf91,36,53,19
C16orf92,30,60,18
C16orf95,20,42,46
C16orf96,20,63,25
C16orf97,17,54,37
C17orf100,13,30,65
C17orf102,43,48,17
C17orf105,45,54,9
C17orf107,13,29,66
C17orf112,52,51,5
C17orf47,52,48,8
C17orf49,14,29,65
C17orf50,41,50,17
C17orf51,29,23,56
C17orf53,45,54,9
C17orf58,59,45,4
C17orf62,56,40,12
C17orf64,52,49,7
C17orf67,49,50,9
C17orf74,15,27,66
C17orf75,44,47,17
C17orf77,60,43,5
C17orf78,43,50,15
C17orf80,60,44,4
C17orf82,52,49,7
C17orf96,42,51,15
C17orf97,19,24,65
C17orf98,43,50,15
C17orf99,58,42,8
C18orf21,29,45,34
C18orf25,23,43,42
C18orf32,19,43,46
C18orf54,20,43,45
C18orf61,33,52,23
C18orf63,17,43,48
C18orf65,17,42,49
C18orf8,36,48,24
C19orf12,58,43,7
C19orf18,38,47,23
C19orf24,31,47,30
C19orf25,27,50,31
C19orf33,57,38,13
C19orf35,30,45,33
C19orf38,19,50,39
C19orf43,24,47,37
C19orf44,23,49,36
C19orf45,18,50,40
C19orf47,55,38,15
C19orf48,34,47,27
C19orf52,20,49,39
C19orf53,21,48,39
C19orf54,51,41,16
C19orf57,23,48,37
C19orf60,30,46,32
C19orf66,19,50,39
C19orf67,22,48,38
C19orf68,34,46,28
C19orf70,20,48,40
C19orf71,15,54,39
C19orf73,35,46,27
C19orf81,34,47,27
C19orf84,36,47,25
C1D,66,41,1
C1GALT1,56,38,14
C1GALT1C1,6,16,86
C1GALT1C1L,68,39,1
C1QA,11,56,41
C1QB,11,56,41
C1QBP,13,29,66
C1QC,11,56,41
C1QL1,46,53,9
C1QL2,42,63,3
C1QL3,26,49,33
C1QL4,41,59,8
C1QTNF1,57,43,8
C1QTNF1-AS1,57,43,8
C1QTNF2,5,30,73
C1QTNF3,90,17,1
C1QTNF3-AMACR,90,17,1
C1QTNF4,23,62,23
C1QTNF5,22,57,29
C1QTNF6,52,42,14
C1QTNF7,8,39,61
C1QTNF8,38,51,19
C1QTNF9,8,35,65
C1QTNF9B,9,34,65
C1QTNF9B-AS1,9,34,65
C1R,59,42,7
C1RL,59,42,7
C1RL-AS1,59,42,7
C1S,59,42,7
C1orf100,53,47,8
C1orf101,54,46,8
C1orf105,57,46,5
C1orf106,54,47,7
C1orf109,15,64,29
C1orf111,58,46,4
C1orf112,56,47,5
C1orf115,51,47,10
C1orf116,51,50,7
C1orf122,15,64,29
C1orf123,6,67,35
C1orf127,12,54,42
C1orf131,51,47,10
C1orf132,51,50,7
C1orf137,9,44,55
C1orf140,51,47,10
C1orf141,5,61,42
C1orf145,51,46,11
C1orf146,4,56,48
C1orf158,13,54,41
C1orf159,37,36,35
C1orf162,5,44,59
C1orf167,13,54,41
C1orf168,8,61,39
C1orf174,14,55,39
C1orf185,7,66,35
C1orf186,51,50,7
C1orf189,58,47,3
C1orf194,5,44,59
C1orf195,13,53,42
C1orf198,51,47,10
C1orf204,58,46,4
C1orf21,56,45,7
C1orf210,15,66,27
C1orf216,14,64,30
C1orf220,56,45,7
C1orf226,58,46,4
C1orf228,13,68,27
C1orf229,51,48,9
C1orf234,10,57,41
C1orf27,55,44,9
C1orf35,51,46,11
C1orf43,58,47,3
C1orf50,15,66,27
C1orf52,5,59,44
C1orf53,52,47,9
C1orf54,59,45,4
C1orf56,60,45,3
C1orf61,58,47,3
C1orf64,14,52,42
C1orf68,59,46,3
C1orf74,51,50,7
C1orf87,6,62,40
C1orf94,15,62,31
C2,32,53,23
C2-AS1,32,53,23
C20orf141,53,45,10
C20orf144,70,35,3
C20orf166-AS1,61,35,12
C20orf173,63,40,5
C20orf194,53,46,9
C20orf196,55,47,6
C20orf197,48,46,14
C20orf202,51,46,11
C20orf203,69,37,2
C20orf24,57,41,10
C20orf27,52,49,7
C20orf78,52,47,9
C20orf85,49,47,12
C20orf96,53,43,12
C21orf140,19,42,47
